cond.s.m,echo.s.m,cond.p.m,echo.p.m
s,3.4337E-05,p,0.000103011
s,5.23846E-05,p,0.000157154
s,5.46476E-05,p,0.000163943
s,4.51691E-05,p,0.000135507
s,2.88658E-05,p,8.65975E-05
s,2.33221E-05,p,6.99664E-05
s,6.64536E-05,p,0.000199361
s,6.71054E-05,p,0.000201316
s,5.63905E-05,p,0.000169171
s,5.10949E-05,p,0.000153285
s,6.71632E-05,p,0.00020149
s,5.24466E-05,p,0.00015734
s,5.36502E-05,p,0.000160951
s,4.16332E-05,p,0.0001249
s,5.11131E-05,p,0.000153339
s,4.62279E-05,p,0.000138684
s,4.17353E-05,p,0.000125206
s,3.98483E-05,p,0.000119545
s,3.86768E-05,p,0.00011603
s,6.44501E-05,p,0.00019335
s,6.20066E-05,p,0.00018602
s,5.93746E-05,p,0.000178124
s,4.1889E-05,p,0.000125667
s,5.02253E-05,p,0.000150676
s,7.17682E-05,p,0.000215305
s,4.23666E-05,p,0.0001271
s,3.59421E-05,p,0.000107826
s,5.1329E-05,p,0.000153987
s,5.38354E-05,p,0.000161506
s,4.60495E-05,p,0.000138149
s,5.29241E-05,p,0.000158772
s,4.84553E-05,p,0.000145366
s,2.46472E-05,p,7.39416E-05
s,5.00296E-05,p,0.000150089
s,2.34416E-05,p,7.03247E-05
s,5.23106E-05,p,0.000156932
s,7.20806E-05,p,0.000216242
s,3.52148E-05,p,0.000105644
s,3.99849E-05,p,0.000119955
s,5.45481E-05,p,0.000163644
s,7.61941E-05,p,0.000228582
s,3.89332E-05,p,0.0001168
s,5.41193E-05,p,0.000162358
s,4.45498E-05,p,0.000133649
s,4.47309E-05,p,0.000134193
s,5.05398E-05,p,0.000151619
s,2.67195E-05,p,8.01586E-05
s,5.20248E-05,p,0.000156074
s,4.79202E-05,p,0.000143761
s,4.23994E-05,p,0.000127198
s,6.39332E-05,p,0.0001918
s,5.20722E-05,p,0.000156217
s,7.53763E-05,p,0.000226129
s,5.07435E-05,p,0.000152231
s,5.16353E-05,p,0.000154906
s,4.92957E-05,p,0.000147887
s,4.38954E-05,p,0.000131686
s,7.40974E-05,p,0.000222292
s,6.99549E-05,p,0.000209865
s,5.49813E-05,p,0.000164944
s,8.5326E-05,p,0.000255978
s,5.56993E-05,p,0.000167098
s,5.76107E-05,p,0.000172832
s,6.84008E-05,p,0.000205202
s,4.81246E-05,p,0.000144374
s,5.14754E-05,p,0.000154426
s,4.82139E-05,p,0.000144642
s,3.99214E-05,p,0.000119764
s,5.73043E-05,p,0.000171913
s,4.88368E-05,p,0.00014651
s,5.43462E-05,p,0.000163039
s,4.70769E-05,p,0.000141231
s,5.50722E-05,p,0.000165217
s,3.63293E-05,p,0.000108988
s,5.43033E-05,p,0.00016291
s,3.97527E-05,p,0.000119258
s,4.34576E-05,p,0.000130373
s,4.36907E-05,p,0.000131072
s,6.85325E-05,p,0.000205598
s,3.31745E-05,p,9.95234E-05
s,4.28106E-05,p,0.000128432
s,3.60425E-05,p,0.000108127
s,5.6429E-05,p,0.000169287
s,3.00681E-05,p,9.02042E-05
s,6.95832E-05,p,0.00020875
s,5.09904E-05,p,0.000152971
s,5.10511E-05,p,0.000153153
s,3.87301E-05,p,0.00011619
s,5.60577E-05,p,0.000168173
s,5.98493E-05,p,0.000179548
s,4.97985E-05,p,0.000149396
s,6.37103E-05,p,0.000191131
s,3.70831E-05,p,0.000111249
s,3.12783E-05,p,9.38349E-05
s,6.0232E-05,p,0.000180696
s,4.76878E-05,p,0.000143063
s,5.4286E-05,p,0.000162858
s,4.15231E-05,p,0.000124569
s,3.87955E-05,p,0.000116387
s,6.28246E-05,p,0.000188474
s,4.16187E-05,p,0.000124856
s,5.38253E-05,p,0.000161476
s,3.65899E-05,p,0.00010977
s,6.27878E-05,p,0.000188364
s,6.64265E-05,p,0.000199279
s,6.02765E-05,p,0.000180829
s,3.60906E-05,p,0.000108272
s,4.78446E-05,p,0.000143534
s,0.000079746,p,0.000239238
s,2.66923E-05,p,8.00768E-05
s,3.70298E-05,p,0.000111089
s,3.20062E-05,p,9.60187E-05
s,5.57677E-05,p,0.000167303
s,4.36161E-05,p,0.000130848
s,4.45535E-05,p,0.000133661
s,3.26434E-05,p,9.79303E-05
s,3.99205E-05,p,0.000119761
s,5.84278E-05,p,0.000175283
s,4.90701E-05,p,0.00014721
s,3.80241E-05,p,0.000114072
s,3.30149E-05,p,9.90447E-05
s,4.90122E-05,p,0.000147037
s,5.96186E-05,p,0.000178856
s,5.46038E-05,p,0.000163811
s,4.96403E-05,p,0.000148921
s,5.56382E-05,p,0.000166915
s,6.0225E-05,p,0.000180675
s,3.91264E-05,p,0.000117379
s,4.16482E-05,p,0.000124945
s,5.38778E-05,p,0.000161634
s,3.45393E-05,p,0.000103618
s,5.59394E-05,p,0.000167818
s,4.8362E-05,p,0.000145086
s,3.7809E-05,p,0.000113427
s,7.23722E-05,p,0.000217117
s,4.18257E-05,p,0.000125477
s,7.82875E-05,p,0.000234863
s,6.26334E-05,p,0.0001879
s,7.72712E-05,p,0.000231813
s,4.77523E-05,p,0.000143257
s,4.03435E-05,p,0.000121031
s,4.8967E-05,p,0.000146901
s,4.43592E-05,p,0.000133078
s,6.96231E-05,p,0.000208869
s,4.04963E-05,p,0.000121489
s,7.79664E-05,p,0.000233899
s,5.43768E-05,p,0.00016313
s,6.34726E-05,p,0.000190418
s,6.20116E-05,p,0.000186035
s,4.15313E-05,p,0.000124594
s,4.2886E-05,p,0.000128658
s,3.6672E-05,p,0.000110016
s,5.00482E-05,p,0.000150145
s,4.07613E-05,p,0.000122284
s,7.12598E-05,p,0.000213779
s,4.16121E-05,p,0.000124836
s,4.44472E-05,p,0.000133342
s,4.52985E-05,p,0.000135895
s,5.45936E-05,p,0.000163781
s,3.24886E-05,p,9.74659E-05
s,6.09014E-05,p,0.000182704
s,4.19883E-05,p,0.000125965
s,4.25983E-05,p,0.000127795
s,3.44968E-05,p,0.00010349
s,6.75492E-05,p,0.000202647
s,6.46777E-05,p,0.000194033
s,4.83229E-05,p,0.000144969
s,4.33E-05,p,0.0001299
s,5.81168E-05,p,0.00017435
s,4.34879E-05,p,0.000130464
s,5.55106E-05,p,0.000166532
s,8.06723E-05,p,0.000242017
s,5.08144E-05,p,0.000152443
s,5.57099E-05,p,0.00016713
s,7.07683E-05,p,0.000212305
s,3.13379E-05,p,9.40136E-05
s,4.27916E-05,p,0.000128375
s,5.48743E-05,p,0.000164623
s,4.91086E-05,p,0.000147326
s,6.46273E-05,p,0.000193882
s,4.20967E-05,p,0.00012629
s,5.1198E-05,p,0.000153594
s,8.44587E-05,p,0.000253376
s,4.79022E-05,p,0.000143707
s,3.85672E-05,p,0.000115702
s,3.98191E-05,p,0.000119457
s,4.86088E-05,p,0.000145826
s,3.21359E-05,p,9.64078E-05
s,3.14818E-05,p,9.44454E-05
s,4.02957E-05,p,0.000120887
s,6.07616E-05,p,0.000182285
s,4.10725E-05,p,0.000123218
s,5.12326E-05,p,0.000153698
s,3.04188E-05,p,9.12563E-05
s,5.47371E-05,p,0.000164211
s,5.13799E-05,p,0.00015414
s,6.98592E-05,p,0.000209578
s,3.80135E-05,p,0.000114041
s,4.57318E-05,p,0.000137195
s,4.27405E-05,p,0.000128221
s,6.33535E-05,p,0.00019006
s,3.99408E-05,p,0.000119822
s,5.23883E-05,p,0.000157165
s,6.11131E-05,p,0.000183339
s,2.64533E-05,p,7.93599E-05
s,4.91379E-05,p,0.000147414
s,5.97395E-05,p,0.000179218
s,2.96902E-05,p,8.90706E-05
s,4.20158E-05,p,0.000126047
s,5.01416E-05,p,0.000150425
s,5.17358E-05,p,0.000155207
s,6.22713E-05,p,0.000186814
s,4.44346E-05,p,0.000133304
s,4.67471E-05,p,0.000140241
s,5.28748E-05,p,0.000158624
s,5.16058E-05,p,0.000154817
s,6.81449E-05,p,0.000204435
s,5.34111E-05,p,0.000160233
s,6.12541E-05,p,0.000183762
s,4.27564E-05,p,0.000128269
s,7.28486E-05,p,0.000218546
s,5.03446E-05,p,0.000151034
s,5.37209E-05,p,0.000161163
s,5.40807E-05,p,0.000162242
s,3.79968E-05,p,0.00011399
s,3.76844E-05,p,0.000113053
s,5.90414E-05,p,0.000177124
s,6.73488E-05,p,0.000202046
s,5.20909E-05,p,0.000156273
s,4.26585E-05,p,0.000127976
s,6.26535E-05,p,0.000187961
s,6.3475E-05,p,0.000190425
s,4.53125E-05,p,0.000135937
s,5.81356E-05,p,0.000174407
s,5.13859E-05,p,0.000154158
s,4.15471E-05,p,0.000124641
s,5.31711E-05,p,0.000159513
s,4.44952E-05,p,0.000133486
s,4.04834E-05,p,0.00012145
s,0.000049257,p,0.000147771
s,6.43471E-05,p,0.000193041
s,7.85672E-05,p,0.000235702
s,6.38648E-05,p,0.000191594
s,7.16253E-05,p,0.000214876
s,4.49235E-05,p,0.00013477
s,5.32165E-05,p,0.00015965
s,4.14048E-05,p,0.000124214
s,4.65803E-05,p,0.000139741
s,7.91672E-05,p,0.000237502
s,6.53463E-05,p,0.000196039
s,6.90976E-05,p,0.000207293
s,4.06784E-05,p,0.000122035
s,5.46253E-05,p,0.000163876
s,3.70803E-05,p,0.000111241
s,7.44389E-05,p,0.000223317
s,4.74873E-05,p,0.000142462
s,5.79061E-05,p,0.000173718
s,3.32576E-05,p,9.97729E-05
s,4.99535E-05,p,0.00014986
s,7.15438E-05,p,0.000214631
s,4.66026E-05,p,0.000139808
s,5.80646E-05,p,0.000174194
s,2.87139E-05,p,8.61416E-05
s,3.72214E-05,p,0.000111664
s,7.45643E-05,p,0.000223693
s,5.75479E-05,p,0.000172644
s,0.000042636,p,0.000127908
s,5.21172E-05,p,0.000156352
s,5.68722E-05,p,0.000170616
s,3.37531E-05,p,0.000101259
s,5.31385E-05,p,0.000159415
s,5.37363E-05,p,0.000161209
s,3.80232E-05,p,0.00011407
s,4.28456E-05,p,0.000128537
s,6.77017E-05,p,0.000203105
s,5.24726E-05,p,0.000157418
s,4.46774E-05,p,0.000134032
s,8.09513E-05,p,0.000242854
s,4.46793E-05,p,0.000134038
s,5.86852E-05,p,0.000176056
s,4.86789E-05,p,0.000146037
s,5.62963E-05,p,0.000168889
s,4.20341E-05,p,0.000126102
s,4.34733E-05,p,0.00013042
s,9.17386E-05,p,0.000275216
s,5.34465E-05,p,0.000160339
s,3.30903E-05,p,9.92709E-05
s,5.1844E-05,p,0.000155532
s,4.91983E-05,p,0.000147595
s,5.00851E-05,p,0.000150255
s,4.05251E-05,p,0.000121575
s,3.02437E-05,p,9.07311E-05
s,4.97297E-05,p,0.000149189
s,7.15477E-05,p,0.000214643
s,4.89726E-05,p,0.000146918
s,5.41357E-05,p,0.000162407
s,2.68225E-05,p,8.04676E-05
s,5.56939E-05,p,0.000167082
s,6.19839E-05,p,0.000185952
s,4.24494E-05,p,0.000127348
s,4.44671E-05,p,0.000133401
s,5.16407E-05,p,0.000154922
s,5.96163E-05,p,0.000178849
s,5.06433E-05,p,0.00015193
s,3.4972E-05,p,0.000104916
s,4.79234E-05,p,0.00014377
s,5.61937E-05,p,0.000168581
s,4.04391E-05,p,0.000121317
s,6.58171E-05,p,0.000197451
s,5.92867E-05,p,0.00017786
s,4.91357E-05,p,0.000147407
s,6.09578E-05,p,0.000182873
s,3.14441E-05,p,9.43323E-05
s,6.549E-05,p,0.00019647
s,6.46143E-05,p,0.000193843
s,4.7894E-05,p,0.000143682
s,6.80604E-05,p,0.000204181
s,5.85435E-05,p,0.000175631
s,3.9833E-05,p,0.000119499
s,2.59121E-05,p,7.77364E-05
s,5.75284E-05,p,0.000172585
s,6.47985E-05,p,0.000194396
s,4.24004E-05,p,0.000127201
s,4.00804E-05,p,0.000120241
s,5.34369E-05,p,0.000160311
s,4.41333E-05,p,0.0001324
s,5.65835E-05,p,0.00016975
s,7.44747E-05,p,0.000223424
s,3.42783E-05,p,0.000102835
s,5.64858E-05,p,0.000169457
s,6.67977E-05,p,0.000200393
s,5.86356E-05,p,0.000175907
s,3.17596E-05,p,9.52788E-05
s,6.51385E-05,p,0.000195415
s,5.49406E-05,p,0.000164822
s,7.12325E-05,p,0.000213698
s,0.000048165,p,0.000144495
s,5.8237E-05,p,0.000174711
s,4.53119E-05,p,0.000135936
s,6.04213E-05,p,0.000181264
s,5.83192E-05,p,0.000174958
s,4.39148E-05,p,0.000131744
s,5.3356E-05,p,0.000160068
s,5.75928E-05,p,0.000172778
s,4.13376E-05,p,0.000124013
s,4.44894E-05,p,0.000133468
s,8.37296E-05,p,0.000251189
s,6.11613E-05,p,0.000183484
s,3.51625E-05,p,0.000105488
s,5.72762E-05,p,0.000171829
s,4.12024E-05,p,0.000123607
s,4.4603E-05,p,0.000133809
s,7.29763E-05,p,0.000218929
s,5.18338E-05,p,0.000155501
s,6.45863E-05,p,0.000193759
s,5.12854E-05,p,0.000153856
s,6.4219E-05,p,0.000192657
s,3.77793E-05,p,0.000113338
s,4.99657E-05,p,0.000149897
s,5.38165E-05,p,0.00016145
s,4.99402E-05,p,0.000149821
s,5.32437E-05,p,0.000159731
s,5.27778E-05,p,0.000158333
s,3.92345E-05,p,0.000117703
s,2.80913E-05,p,8.42739E-05
s,3.29204E-05,p,9.87612E-05
s,4.07121E-05,p,0.000122136
s,3.82112E-05,p,0.000114634
s,4.02159E-05,p,0.000120648
s,4.9984E-05,p,0.000149952
s,5.07254E-05,p,0.000152176
s,4.96129E-05,p,0.000148839
s,6.79201E-05,p,0.00020376
s,6.38876E-05,p,0.000191663
s,6.11043E-05,p,0.000183313
s,4.50654E-05,p,0.000135196
s,4.87356E-05,p,0.000146207
s,7.37534E-05,p,0.00022126
s,7.98285E-05,p,0.000239485
s,5.76865E-05,p,0.00017306
s,4.16991E-05,p,0.000125097
s,5.98937E-05,p,0.000179681
s,4.25769E-05,p,0.000127731
s,3.86666E-05,p,0.000116
s,5.1637E-05,p,0.000154911
s,3.91048E-05,p,0.000117314
s,3.69548E-05,p,0.000110864
s,6.40035E-05,p,0.000192011
s,7.95609E-05,p,0.000238683
s,6.92326E-05,p,0.000207698
s,4.55667E-05,p,0.0001367
s,6.99388E-05,p,0.000209816
s,4.37039E-05,p,0.000131112
s,4.01782E-05,p,0.000120535
s,6.05106E-05,p,0.000181532
s,3.49308E-05,p,0.000104793
s,4.12236E-05,p,0.000123671
s,4.19534E-05,p,0.00012586
s,5.09525E-05,p,0.000152857
s,5.4518E-05,p,0.000163554
s,4.81716E-05,p,0.000144515
s,5.54193E-05,p,0.000166258
s,5.55109E-05,p,0.000166533
s,5.20165E-05,p,0.00015605
s,6.75024E-05,p,0.000202507
s,4.43248E-05,p,0.000132974
s,4.85256E-05,p,0.000145577
s,4.53703E-05,p,0.000136111
s,4.81037E-05,p,0.000144311
s,5.40831E-05,p,0.000162249
s,5.32008E-05,p,0.000159602
s,4.1954E-05,p,0.000125862
s,4.9265E-05,p,0.000147795
s,5.9721E-05,p,0.000179163
s,4.96824E-05,p,0.000149047
s,5.09703E-05,p,0.000152911
s,4.46325E-05,p,0.000133898
s,4.81941E-05,p,0.000144582
s,6.58604E-05,p,0.000197581
s,4.21679E-05,p,0.000126504
s,4.29466E-05,p,0.00012884
s,6.18454E-05,p,0.000185536
s,4.40269E-05,p,0.000132081
s,4.12817E-05,p,0.000123845
s,5.09234E-05,p,0.00015277
s,3.89096E-05,p,0.000116729
s,5.38434E-05,p,0.00016153
s,2.99933E-05,p,8.99799E-05
s,4.50421E-05,p,0.000135126
s,3.69451E-05,p,0.000110835
s,3.38001E-05,p,0.0001014
s,5.08991E-05,p,0.000152697
s,4.33798E-05,p,0.000130139
s,7.51313E-05,p,0.000225394
s,3.60291E-05,p,0.000108087
s,4.91104E-05,p,0.000147331
s,5.00182E-05,p,0.000150055
s,5.59196E-05,p,0.000167759
s,5.91324E-05,p,0.000177397
s,4.82778E-05,p,0.000144833
s,6.42818E-05,p,0.000192845
s,3.70376E-05,p,0.000111113
s,4.73745E-05,p,0.000142123
s,4.94171E-05,p,0.000148251
s,3.30252E-05,p,9.90757E-05
s,5.57807E-05,p,0.000167342
s,4.67579E-05,p,0.000140274
s,5.0634E-05,p,0.000151902
s,3.30488E-05,p,9.91465E-05
s,3.82997E-05,p,0.000114899
s,6.46668E-05,p,0.000194
s,4.12632E-05,p,0.00012379
s,5.54515E-05,p,0.000166354
s,5.30165E-05,p,0.000159049
s,6.73473E-05,p,0.000202042
s,3.86117E-05,p,0.000115835
s,4.64905E-05,p,0.000139472
s,2.98681E-05,p,8.96042E-05
s,6.72939E-05,p,0.000201882
s,2.94898E-05,p,8.84694E-05
s,4.83715E-05,p,0.000145114
s,5.29495E-05,p,0.000158848
s,4.41416E-05,p,0.000132425
s,3.86747E-05,p,0.000116024
s,3.87591E-05,p,0.000116277
s,6.09084E-05,p,0.000182725
s,8.78297E-05,p,0.000263489
s,4.88896E-05,p,0.000146669
s,6.51794E-05,p,0.000195538
s,6.59465E-05,p,0.00019784
s,4.64393E-05,p,0.000139318
s,4.8807E-05,p,0.000146421
s,4.03943E-05,p,0.000121183
s,5.38898E-05,p,0.000161669
s,5.11179E-05,p,0.000153354
s,6.65463E-05,p,0.000199639
s,4.39556E-05,p,0.000131867
s,5.31878E-05,p,0.000159563
s,4.76224E-05,p,0.000142867
s,4.60788E-05,p,0.000138236
s,4.24979E-05,p,0.000127494
s,5.48248E-05,p,0.000164474
s,3.69897E-05,p,0.000110969
s,4.1005E-05,p,0.000123015
s,4.52086E-05,p,0.000135626
s,4.42E-05,p,0.0001326
s,5.81567E-05,p,0.00017447
s,4.81168E-05,p,0.000144351
s,6.84676E-05,p,0.000205403
s,3.82159E-05,p,0.000114648
s,4.75546E-05,p,0.000142664
s,6.83626E-05,p,0.000205088
s,5.49246E-05,p,0.000164774
s,5.16522E-05,p,0.000154957
s,3.50275E-05,p,0.000105083
s,7.2692E-05,p,0.000218076
s,3.63289E-05,p,0.000108987
s,4.82403E-05,p,0.000144721
s,4.41867E-05,p,0.00013256
s,4.38383E-05,p,0.000131515
s,6.26671E-05,p,0.000188001
s,5.52904E-05,p,0.000165871
s,3.75868E-05,p,0.00011276
s,9.1321E-05,p,0.000273963
s,7.12066E-05,p,0.00021362
s,4.838E-05,p,0.00014514
s,2.98044E-05,p,8.94131E-05
s,3.93626E-05,p,0.000118088
s,2.72947E-05,p,8.18841E-05
s,8.27508E-05,p,0.000248253
s,6.20468E-05,p,0.000186141
s,6.43208E-05,p,0.000192962
s,5.62577E-05,p,0.000168773
s,6.40976E-05,p,0.000192293
s,5.21337E-05,p,0.000156401
s,6.33733E-05,p,0.00019012
s,7.37362E-05,p,0.000221209
s,4.91465E-05,p,0.000147439
s,4.58235E-05,p,0.00013747
s,5.17672E-05,p,0.000155302
s,5.58249E-05,p,0.000167475
s,5.48927E-05,p,0.000164678
s,4.1543E-05,p,0.000124629
s,4.58119E-05,p,0.000137436
s,4.21086E-05,p,0.000126326
s,5.12641E-05,p,0.000153792
s,6.23641E-05,p,0.000187092
s,4.89351E-05,p,0.000146805
s,6.20303E-05,p,0.000186091
s,4.71143E-05,p,0.000141343
s,3.54435E-05,p,0.000106331
s,4.57323E-05,p,0.000137197
s,4.36085E-05,p,0.000130825
s,3.28639E-05,p,9.85917E-05
s,8.10729E-05,p,0.000243219
s,5.69797E-05,p,0.000170939
s,7.78381E-05,p,0.000233514
s,4.67818E-05,p,0.000140345
s,6.53407E-05,p,0.000196022
s,4.8801E-05,p,0.000146403
s,6.93541E-05,p,0.000208062
s,5.48177E-05,p,0.000164453
s,4.43301E-05,p,0.00013299
s,5.28794E-05,p,0.000158638
s,6.96072E-05,p,0.000208822
s,5.03794E-05,p,0.000151138
s,4.6137E-05,p,0.000138411
s,4.06039E-05,p,0.000121812
s,4.22629E-05,p,0.000126789
s,2.57052E-05,p,7.71156E-05
s,5.39669E-05,p,0.000161901
s,6.3647E-05,p,0.000190941
s,4.89441E-05,p,0.000146832
s,5.01704E-05,p,0.000150511
s,7.62925E-05,p,0.000228877
s,3.9632E-05,p,0.000118896
s,6.98555E-05,p,0.000209567
s,4.42051E-05,p,0.000132615
s,6.24814E-05,p,0.000187444
s,6.32053E-05,p,0.000189616
s,4.43999E-05,p,0.0001332
s,4.82356E-05,p,0.000144707
s,5.65278E-05,p,0.000169583
s,4.09294E-05,p,0.000122788
s,6.87778E-05,p,0.000206333
s,3.03253E-05,p,9.0976E-05
s,6.10445E-05,p,0.000183133
s,4.929E-05,p,0.00014787
s,4.64153E-05,p,0.000139246
s,6.44394E-05,p,0.000193318
s,6.51238E-05,p,0.000195371
s,4.60366E-05,p,0.00013811
s,7.10984E-05,p,0.000213295
s,4.37048E-05,p,0.000131114
s,6.04188E-05,p,0.000181256
s,5.73054E-05,p,0.000171916
s,2.89838E-05,p,8.69514E-05
s,5.2943E-05,p,0.000158829
s,5.92088E-05,p,0.000177626
s,4.56158E-05,p,0.000136847
s,4.85141E-05,p,0.000145542
s,4.86863E-05,p,0.000146059
s,4.68225E-05,p,0.000140467
s,7.47367E-05,p,0.00022421
s,4.06881E-05,p,0.000122064
s,5.73463E-05,p,0.000172039
s,3.82719E-05,p,0.000114816
s,4.04836E-05,p,0.000121451
s,3.51307E-05,p,0.000105392
s,4.31703E-05,p,0.000129511
s,7.07849E-05,p,0.000212355
s,2.15463E-05,p,6.46388E-05
s,5.13064E-05,p,0.000153919
s,3.41926E-05,p,0.000102578
s,4.98933E-05,p,0.00014968
s,5.28856E-05,p,0.000158657
s,6.40459E-05,p,0.000192138
s,4.41077E-05,p,0.000132323
s,4.31386E-05,p,0.000129416
s,2.81638E-05,p,8.44915E-05
s,5.75363E-05,p,0.000172609
s,5.06296E-05,p,0.000151889
s,5.42785E-05,p,0.000162835
s,4.17928E-05,p,0.000125378
s,6.28306E-05,p,0.000188492
s,5.55697E-05,p,0.000166709
s,4.00341E-05,p,0.000120102
s,4.32001E-05,p,0.0001296
s,4.40437E-05,p,0.000132131
s,6.06048E-05,p,0.000181814
s,4.10621E-05,p,0.000123186
s,3.95937E-05,p,0.000118781
s,5.2739E-05,p,0.000158217
s,5.22622E-05,p,0.000156787
s,6.19825E-05,p,0.000185948
s,4.5188E-05,p,0.000135564
s,3.23618E-05,p,9.70853E-05
s,4.2938E-05,p,0.000128814
s,5.6937E-05,p,0.000170811
s,5.14667E-05,p,0.0001544
s,5.36461E-05,p,0.000160938
s,4.08563E-05,p,0.000122569
s,5.78385E-05,p,0.000173515
s,5.01615E-05,p,0.000150484
s,3.96921E-05,p,0.000119076
s,5.38071E-05,p,0.000161421
s,4.49478E-05,p,0.000134843
s,5.36225E-05,p,0.000160867
s,4.80522E-05,p,0.000144157
s,4.12191E-05,p,0.000123657
s,5.37958E-05,p,0.000161387
s,6.00342E-05,p,0.000180103
s,5.39541E-05,p,0.000161862
s,5.09394E-05,p,0.000152818
s,5.13201E-05,p,0.00015396
s,5.02432E-05,p,0.00015073
s,5.03415E-05,p,0.000151025
s,4.75103E-05,p,0.000142531
s,6.4512E-05,p,0.000193536
s,4.82466E-05,p,0.00014474
s,4.2255E-05,p,0.000126765
s,4.55234E-05,p,0.00013657
s,5.61431E-05,p,0.000168429
s,5.50881E-05,p,0.000165264
s,6.69046E-05,p,0.000200714
s,4.16513E-05,p,0.000124954
s,3.75904E-05,p,0.000112771
s,5.81328E-05,p,0.000174398
s,3.12188E-05,p,9.36563E-05
s,4.04922E-05,p,0.000121477
s,6.72571E-05,p,0.000201771
s,6.03288E-05,p,0.000180986
s,5.6321E-05,p,0.000168963
s,4.69714E-05,p,0.000140914
s,4.04271E-05,p,0.000121281
s,7.71692E-05,p,0.000231508
s,5.40681E-05,p,0.000162204
s,5.2071E-05,p,0.000156213
s,7.23145E-05,p,0.000216943
s,2.79641E-05,p,8.38923E-05
s,5.46088E-05,p,0.000163826
s,4.84385E-05,p,0.000145315
s,3.76053E-05,p,0.000112816
s,3.78484E-05,p,0.000113545
s,4.3012E-05,p,0.000129036
s,6.68003E-05,p,0.000200401
s,7.43659E-05,p,0.000223098
s,2.93764E-05,p,8.81291E-05
s,5.05723E-05,p,0.000151717
s,6.04125E-05,p,0.000181237
s,5.65499E-05,p,0.00016965
s,4.557E-05,p,0.00013671
s,7.89358E-05,p,0.000236807
s,4.60036E-05,p,0.000138011
s,5.62156E-05,p,0.000168647
s,5.56949E-05,p,0.000167085
s,6.15052E-05,p,0.000184516
s,5.26758E-05,p,0.000158028
s,4.55571E-05,p,0.000136671
s,4.53538E-05,p,0.000136061
s,4.65469E-05,p,0.000139641
s,2.61036E-05,p,7.83108E-05
s,7.05147E-05,p,0.000211544
s,7.82167E-05,p,0.00023465
s,5.05297E-05,p,0.000151589
s,6.47403E-05,p,0.000194221
s,6.49555E-05,p,0.000194866
s,4.83125E-05,p,0.000144938
s,3.92137E-05,p,0.000117641
s,4.03286E-05,p,0.000120986
s,6.1301E-05,p,0.000183903
s,5.9706E-05,p,0.000179118
s,6.47971E-05,p,0.000194391
s,5.25399E-05,p,0.00015762
s,7.60088E-05,p,0.000228026
s,3.88061E-05,p,0.000116418
s,5.0432E-05,p,0.000151296
s,2.52324E-05,p,7.56971E-05
s,4.41058E-05,p,0.000132318
s,2.71052E-05,p,8.13157E-05
s,2.88519E-05,p,8.65558E-05
s,4.47393E-05,p,0.000134218
s,4.57061E-05,p,0.000137118
s,5.0912E-05,p,0.000152736
s,5.43849E-05,p,0.000163155
s,5.17628E-05,p,0.000155288
s,3.39175E-05,p,0.000101752
s,4.42717E-05,p,0.000132815
s,2.12506E-05,p,6.37518E-05
s,3.96397E-05,p,0.000118919
s,3.42651E-05,p,0.000102795
s,3.22207E-05,p,9.66622E-05
s,4.28955E-05,p,0.000128686
s,6.48898E-05,p,0.000194669
s,6.01881E-05,p,0.000180564
s,7.02875E-05,p,0.000210863
s,6.97643E-05,p,0.000209293
s,6.14913E-05,p,0.000184474
s,5.53594E-05,p,0.000166078
s,4.88735E-05,p,0.00014662
s,4.47514E-05,p,0.000134254
s,3.91721E-05,p,0.000117516
s,4.11366E-05,p,0.00012341
s,5.71587E-05,p,0.000171476
s,5.76911E-05,p,0.000173073
s,7.43615E-05,p,0.000223084
s,5.91152E-05,p,0.000177346
s,5.37093E-05,p,0.000161128
s,3.6917E-05,p,0.000110751
s,5.75883E-05,p,0.000172765
s,6.70758E-05,p,0.000201227
s,4.84253E-05,p,0.000145276
s,5.14515E-05,p,0.000154354
s,4.75673E-05,p,0.000142702
s,4.99804E-05,p,0.000149941
s,5.91505E-05,p,0.000177452
s,5.73724E-05,p,0.000172117
s,5.36752E-05,p,0.000161026
s,4.5036E-05,p,0.000135108
s,6.74459E-05,p,0.000202338
s,6.5953E-05,p,0.000197859
s,3.18411E-05,p,9.55233E-05
s,4.28262E-05,p,0.000128478
s,4.18881E-05,p,0.000125664
s,4.23645E-05,p,0.000127093
s,6.34046E-05,p,0.000190214
s,4.80957E-05,p,0.000144287
s,5.47917E-05,p,0.000164375
s,5.74301E-05,p,0.00017229
s,3.23315E-05,p,9.69945E-05
s,4.63843E-05,p,0.000139153
s,7.69228E-05,p,0.000230768
s,4.67338E-05,p,0.000140201
s,5.52736E-05,p,0.000165821
s,4.77578E-05,p,0.000143273
s,6.01415E-05,p,0.000180425
s,4.03507E-05,p,0.000121052
s,5.12182E-05,p,0.000153655
s,3.97262E-05,p,0.000119178
s,4.7599E-05,p,0.000142797
s,5.18439E-05,p,0.000155532
s,6.31745E-05,p,0.000189523
s,6.63188E-05,p,0.000198957
s,3.568E-05,p,0.00010704
s,4.82131E-05,p,0.000144639
s,2.97765E-05,p,8.93295E-05
s,5.13287E-05,p,0.000153986
s,5.61621E-05,p,0.000168486
s,4.64034E-05,p,0.00013921
s,6.86138E-05,p,0.000205841
s,3.69397E-05,p,0.000110819
