unstudied,tone,rhythm,both
-1.46E-06,0.000816773,5.81E-05,0.000796912
5.99E-07,0.00085837,4.74E-05,0.000801704
1.02E-06,0.000689317,6.65E-05,0.000802005
7.83E-07,0.000842472,5.60E-05,0.000809857
-1.77E-06,0.000781653,6.55E-05,0.000900949
4.91E-07,0.000878343,6.53E-05,0.000841735
-1.02E-06,0.000763034,7.03E-05,0.000971252
7.02E-08,0.000848366,7.15E-05,0.000886084
-1.04E-06,0.000779941,6.97E-05,0.000903439
1.90E-07,0.000882438,5.98E-05,0.000950464
-1.15E-07,0.00081359,3.71E-05,0.000822105
1.52E-06,0.000831958,6.43E-05,0.000931986
1.72E-06,0.000823098,6.28E-05,0.000933227
1.57E-06,0.000835785,6.04E-05,0.00085811
-8.79E-07,0.000745572,5.74E-05,0.000841485
-1.86E-06,0.000781511,7.52E-05,0.000846047
-1.15E-06,0.00084846,5.15E-05,0.000819603
-4.31E-09,0.000888579,5.24E-05,0.00086443
-1.67E-06,0.000721598,6.80E-05,0.000862907
-2.80E-07,0.000888119,5.41E-05,0.000888002
2.94E-07,0.000911791,6.29E-05,0.000841207
3.47E-07,0.000849171,6.59E-05,0.000941638
8.80E-07,0.00088613,6.61E-05,0.000835325
-3.10E-06,0.000800382,4.65E-05,0.000844702
-8.18E-07,0.000807165,7.58E-05,0.000982396
3.13E-08,0.000940178,7.41E-05,0.000748847
-1.52E-06,0.000806216,6.45E-05,0.000898436
4.35E-07,0.000837132,6.29E-05,0.000839565
3.47E-06,0.000766851,5.37E-05,0.000880332
5.06E-06,0.000781753,5.87E-05,0.000947108
-1.70E-06,0.000775344,4.98E-05,0.000781758
1.04E-06,0.000785278,4.79E-05,0.000919125
-7.58E-07,0.000749226,5.76E-05,0.000997271
-3.49E-07,0.000750954,5.39E-05,0.000807365
-6.10E-07,0.000775544,7.11E-05,0.000902146
-2.03E-06,0.00072048,7.67E-05,0.000908475
4.17E-07,0.000810782,5.10E-05,0.000858201
1.83E-06,0.000759047,8.15E-05,0.000840618
4.36E-07,0.000820834,6.42E-05,0.000899757
1.96E-06,0.000855432,5.94E-05,0.000875416
-2.70E-07,0.000797663,5.06E-05,0.000760932
-1.17E-06,0.000827722,6.73E-05,0.000795328
2.91E-06,0.000854392,6.36E-05,0.001000108
-1.74E-06,0.000875614,6.66E-05,0.000858434
-7.02E-07,0.000653402,7.11E-05,0.001034221
-7.96E-07,0.000708808,6.53E-05,0.000931704
-2.71E-06,0.000973422,7.05E-05,0.000852573
8.83E-07,0.000763343,6.77E-05,0.00080893
2.78E-07,0.000833158,6.06E-05,0.000847728
-4.83E-07,0.000830258,5.96E-05,0.000872932
1.36E-07,0.000770671,7.04E-05,0.000841669
2.79E-07,0.000704143,6.76E-05,0.000871221
-1.40E-06,0.000914186,8.09E-05,0.000904401
-3.56E-07,0.000826385,5.74E-05,0.001002864
1.23E-06,0.000750453,5.95E-05,0.000846296
-7.34E-07,0.000672757,5.89E-05,0.000864253
-1.41E-06,0.000889695,6.45E-05,0.000843633
-1.69E-06,0.000738749,6.64E-05,0.000814106
-2.90E-06,0.000755183,5.81E-05,0.000920596
1.11E-06,0.000720213,7.71E-05,0.000847768
-5.13E-07,0.000757605,5.35E-05,0.000840457
2.61E-07,0.000737529,5.04E-05,0.000926617
2.49E-06,0.000854435,6.13E-05,0.000839505
-6.21E-07,0.000754761,6.03E-05,0.000807671
3.45E-07,0.000820388,6.53E-05,0.000805391
9.82E-07,0.000806549,7.11E-05,0.000706938
-1.82E-06,0.00065732,4.34E-05,0.001073356
-1.38E-07,0.000747599,6.63E-05,0.000768595
-1.94E-06,0.000839044,6.21E-05,0.0009271
-1.43E-06,0.000773679,6.75E-05,0.00096243
7.04E-07,0.000822399,6.46E-05,0.000872537
1.17E-06,0.000815437,4.54E-05,0.000838964
-1.10E-06,0.00083912,7.14E-05,0.000892451
-4.09E-07,0.000805428,8.31E-05,0.000953713
-3.95E-06,0.000796612,5.69E-05,0.000950973
3.12E-07,0.000891474,6.44E-05,0.000914654
-2.00E-06,0.000885927,6.41E-05,0.000855636
-1.17E-07,0.000661766,6.54E-05,0.000743815
-7.07E-07,0.000754257,6.40E-05,0.00081976
-1.02E-06,0.000781596,6.42E-05,0.000924425
-1.32E-07,0.000819721,6.82E-05,0.00098724
-5.41E-07,0.000806509,5.31E-05,0.000740028
1.57E-06,0.000846559,6.51E-05,0.000904275
-8.17E-08,0.000923122,8.00E-05,0.000854674
3.24E-07,0.000713195,6.20E-05,0.000806021
-2.86E-06,0.000715121,6.69E-05,0.000833544
1.32E-06,0.000826854,7.90E-05,0.000754405
-1.92E-06,0.000942563,6.73E-05,0.000865922
8.18E-07,0.000867778,7.13E-05,0.000822456
-1.90E-06,0.000812358,7.35E-05,0.000878127
-4.36E-07,0.000837543,5.55E-05,0.000924185
-1.90E-07,0.000815518,5.86E-05,0.000798562
-9.36E-07,0.00069608,6.21E-05,0.000832295
3.98E-08,0.000891501,7.30E-05,0.001070737
-1.97E-06,0.000774981,6.40E-05,0.000962879
4.89E-07,0.000864718,4.96E-05,0.000874853
1.30E-06,0.000809258,6.61E-05,0.000882036
-1.82E-06,0.0008642,6.50E-05,0.000975435
-1.34E-06,0.000728191,6.68E-05,0.000854363
8.61E-07,0.000839142,6.35E-05,0.000742606
1.42E-06,0.000707835,7.69E-05,0.000844991
5.30E-07,0.000883969,6.04E-05,0.000820708
2.86E-06,0.000859427,6.96E-05,0.000785898
-1.26E-06,0.000699556,5.52E-05,0.000730077
-4.56E-07,0.000787987,5.04E-05,0.000804992
-1.96E-06,0.000784719,7.39E-05,0.000810764
-1.86E-06,0.000822117,5.65E-05,0.000765019
1.71E-06,0.000841077,5.80E-05,0.000842186
-1.27E-06,0.000764102,6.43E-05,0.000813739
-2.07E-06,0.000790306,6.63E-05,0.000834901
1.92E-06,0.000796107,5.33E-05,0.00090797
2.77E-07,0.000801949,6.97E-05,0.000932204
1.02E-06,0.000803644,5.01E-05,0.000862379
-1.98E-07,0.000779122,7.13E-05,0.000761191
8.35E-07,0.000785973,6.16E-05,0.00083866
-3.09E-06,0.000767741,6.08E-05,0.000828841
8.26E-07,0.000838496,6.53E-05,0.000855829
8.93E-07,0.000805914,5.35E-05,0.00098548
1.05E-06,0.000871015,5.47E-05,0.000834964
7.74E-07,0.000788289,6.76E-05,0.000812793
6.91E-08,0.000621308,6.22E-05,0.001063607
6.77E-07,0.000811812,5.43E-05,0.000939512
-1.40E-06,0.000794617,5.96E-05,0.000863083
1.30E-06,0.000883021,6.10E-05,0.000880608
-3.99E-08,0.000788814,5.57E-05,0.000902153
9.16E-07,0.000716156,5.37E-05,0.000845274
1.23E-06,0.000848986,7.28E-05,0.000859823
-1.16E-06,0.000700378,6.98E-05,0.000867898
1.02E-06,0.000834937,5.33E-05,0.000801753
-2.50E-06,0.000778643,7.46E-05,0.000765461
-7.33E-07,0.000869128,5.96E-05,0.000777637
2.07E-06,0.000897371,6.95E-05,0.000812276
-2.98E-06,0.000816033,7.83E-05,0.000875403
2.29E-06,0.000779128,6.17E-05,0.000904095
3.17E-06,0.000724811,7.79E-05,0.000851222
1.72E-07,0.00076589,6.34E-05,0.000788851
1.63E-06,0.000817363,7.20E-05,0.000913117
-1.06E-06,0.000762318,7.43E-05,0.00082141
9.81E-07,0.000785879,5.50E-05,0.000865327
1.48E-06,0.000785967,5.42E-05,0.000821732
-3.24E-07,0.000712653,7.55E-05,0.000790286
9.27E-07,0.000794481,9.03E-05,0.000777615
3.55E-06,0.000784219,7.92E-05,0.000747934
5.22E-08,0.000837681,5.01E-05,0.000870485
1.18E-08,0.000854972,6.18E-05,0.000919198
7.57E-07,0.00090498,6.62E-05,0.000797633
1.16E-06,0.000827811,6.42E-05,0.000907965
-6.20E-07,0.000888106,6.57E-05,0.000909323
-3.70E-08,0.000785933,7.36E-05,0.000861561
-8.88E-07,0.000791332,6.55E-05,0.000883276
-1.41E-06,0.000876129,5.58E-05,0.000894635
-1.40E-06,0.000840229,5.96E-05,0.000920461
-5.13E-08,0.000829613,6.59E-05,0.00087818
1.27E-06,0.00078337,5.61E-05,0.000890182
-7.86E-07,0.000793842,6.29E-05,0.0009405
-2.58E-06,0.000795438,6.67E-05,0.000867868
-1.16E-06,0.000804364,6.24E-05,0.000879544
-1.80E-06,0.000852808,5.58E-05,0.000929715
-3.20E-07,0.000816131,6.11E-05,0.000839791
-8.38E-07,0.000801506,7.25E-05,0.000745763
-6.29E-07,0.000796242,7.59E-05,0.000903113
-2.15E-07,0.000757788,5.66E-05,0.000878344
9.64E-07,0.000714127,5.96E-05,0.000851485
-4.22E-06,0.000775293,6.53E-05,0.000914485
2.81E-06,0.00084589,5.50E-05,0.000936444
-1.74E-07,0.000926691,6.10E-05,0.00082957
-6.61E-07,0.000752738,6.80E-05,0.001022732
4.85E-08,0.000887726,5.78E-05,0.000827601
1.05E-06,0.000703647,6.05E-05,0.000867986
-2.32E-07,0.000893592,6.85E-05,0.000903595
2.19E-07,0.000800731,6.62E-05,0.000943188
3.12E-06,0.000904318,6.65E-05,0.00091465
6.82E-07,0.000759282,5.73E-05,0.000908816
3.27E-08,0.000878531,6.26E-05,0.000886456
1.72E-08,0.000875388,6.12E-05,0.000703995
-9.20E-07,0.000774306,7.73E-05,0.000890622
-4.22E-07,0.000832378,6.55E-05,0.000857173
1.59E-06,0.000728793,5.84E-05,0.00095288
-2.60E-08,0.000835388,6.15E-05,0.000859557
1.01E-06,0.000754011,5.47E-05,0.000888577
9.16E-07,0.000826648,5.50E-05,0.000852509
6.99E-07,0.000816331,6.57E-05,0.000750289
-6.37E-07,0.000792698,5.85E-05,0.000938987
-1.50E-06,0.000785244,6.33E-05,0.000976134
-5.59E-07,0.000735454,6.78E-05,0.000831147
2.21E-06,0.00084329,6.57E-05,0.000831728
-5.48E-07,0.000892592,7.70E-05,0.000796898
1.31E-06,0.000723968,5.98E-05,0.000855241
-4.98E-07,0.000844666,6.83E-05,0.000833781
-1.90E-06,0.000904532,6.91E-05,0.000909019
-1.06E-06,0.000825289,6.13E-05,0.000854212
-4.64E-07,0.000839179,7.22E-05,0.000870813
-1.76E-07,0.000791953,6.99E-05,0.000825368
-1.47E-06,0.000843536,6.96E-05,0.00085098
-3.06E-07,0.00081145,6.24E-05,0.000771825
3.71E-07,0.000847794,6.08E-05,0.000979909
-1.26E-06,0.000934527,6.06E-05,0.000832708
-4.11E-07,0.000830761,6.77E-05,0.000734598
-1.03E-06,0.000826114,5.78E-05,0.000746743
-2.50E-07,0.000670363,5.51E-05,0.000904172
3.08E-07,0.000710439,7.96E-05,0.00093194
-1.68E-06,0.000827334,5.82E-05,0.000810513
4.00E-07,0.00075945,4.77E-05,0.000814582
1.39E-06,0.000859519,6.93E-05,0.000861468
2.72E-06,0.000718232,6.30E-05,0.000944468
-5.56E-07,0.000758709,7.66E-05,0.000935824
-2.07E-07,0.00080917,6.38E-05,0.000939972
-1.19E-06,0.000711469,5.36E-05,0.000970151
1.51E-06,0.000805386,8.52E-05,0.000646987
-1.08E-06,0.000840934,5.67E-05,0.000776052
8.08E-08,0.000837559,7.16E-05,0.000801021
-3.24E-07,0.000745436,7.55E-05,0.000788067
4.62E-07,0.000718555,5.57E-05,0.000865257
1.00E-07,0.000820424,5.76E-05,0.000863168
-1.30E-07,0.000857796,6.80E-05,0.000901333
8.37E-08,0.000843792,5.56E-05,0.000871312
-1.35E-06,0.000681345,5.65E-05,0.000935768
1.78E-07,0.000847432,7.59E-05,0.000934816
3.31E-07,0.000792577,5.57E-05,0.000822384
1.02E-06,0.00081486,6.65E-05,0.00095895
1.08E-06,0.000809518,5.88E-05,0.000866405
-2.27E-06,0.000733934,5.14E-05,0.000921351
2.66E-06,0.000854875,5.96E-05,0.000856674
-1.22E-06,0.000820195,6.09E-05,0.000824227
-2.82E-07,0.000779292,7.39E-05,0.000795667
-9.17E-07,0.000821891,7.42E-05,0.001000662
1.34E-06,0.00089862,5.39E-05,0.000815477
1.52E-07,0.000716336,4.88E-05,0.000881306
1.33E-06,0.000769809,7.76E-05,0.000850349
-1.52E-06,0.000798666,6.16E-05,0.000905306
-1.56E-06,0.000838437,5.62E-05,0.000924236
-4.38E-07,0.000746501,7.21E-05,0.0007754
6.71E-07,0.000815812,7.25E-05,0.000872381
-1.53E-06,0.000720983,6.45E-05,0.000842066
4.00E-07,0.000741586,7.42E-05,0.00084073
-9.11E-07,0.000769244,7.13E-05,0.000875023
5.59E-07,0.000739864,5.49E-05,0.000844018
-2.11E-07,0.000853907,5.83E-05,0.000805504
2.09E-07,0.000758856,5.90E-05,0.000919369
-3.00E-06,0.000688972,6.52E-05,0.000893146
-1.26E-06,0.000767882,7.68E-05,0.000827178
-1.23E-06,0.000735649,5.36E-05,0.000845409
-7.88E-07,0.000800662,7.83E-05,0.000878452
-1.94E-07,0.000699725,5.59E-05,0.000899835
-2.40E-06,0.000724791,4.79E-05,0.000865873
-4.51E-07,0.000828765,7.33E-05,0.0007953
-1.51E-06,0.000950273,8.34E-05,0.000731804
-4.97E-07,0.000713616,6.71E-05,0.000820943
8.15E-07,0.000827693,7.04E-05,0.000764647
-2.85E-06,0.000846082,5.35E-05,0.000845836
-7.07E-07,0.000778882,8.60E-05,0.000735795
4.47E-07,0.000760394,6.17E-05,0.000806312
1.01E-06,0.000887089,7.73E-05,0.000829485
2.10E-06,0.000793726,6.44E-05,0.000932804
2.13E-06,0.000728939,7.12E-05,0.00088028
-8.07E-07,0.000782818,6.77E-05,0.000887894
6.29E-07,0.000776824,7.02E-05,0.000787022
1.34E-06,0.000755495,5.03E-05,0.000753454
-7.73E-07,0.000886792,6.63E-05,0.000812519
3.12E-07,0.000860654,5.56E-05,0.000655241
1.00E-06,0.000806307,4.81E-05,0.000892928
2.49E-06,0.000765763,6.02E-05,0.000793518
1.28E-06,0.000838528,7.23E-05,0.000882688
-7.63E-07,0.000778374,5.55E-05,0.000865506
1.55E-06,0.000834111,5.04E-05,0.000857871
6.89E-07,0.000719625,5.45E-05,0.000861705
-1.42E-07,0.000728634,7.27E-05,0.000785725
1.63E-09,0.000726252,6.42E-05,0.000927425
6.66E-07,0.000682887,5.55E-05,0.000905664
1.68E-07,0.000893969,6.94E-05,0.000841723
2.85E-06,0.000749596,5.88E-05,0.000969553
9.95E-07,0.000807497,5.70E-05,0.000783924
8.78E-08,0.000725825,6.25E-05,0.000933216
-3.06E-08,0.00078426,7.86E-05,0.000920427
-1.27E-06,0.000789427,6.05E-05,0.000805283
-1.05E-06,0.000817203,7.24E-05,0.000898316
-7.23E-07,0.000794397,5.29E-05,0.000902307
2.23E-06,0.000929077,6.84E-05,0.000845829
-1.79E-06,0.000794254,5.61E-05,0.000906036
-3.12E-07,0.000727463,5.99E-05,0.000791659
-2.15E-06,0.000757184,7.76E-05,0.000819937
1.76E-06,0.000789447,5.31E-05,0.00077144
6.19E-07,0.000854485,4.79E-05,0.000923527
-3.89E-07,0.000844388,6.82E-05,0.000766929
-6.86E-09,0.000705534,6.74E-05,0.000762839
-2.64E-06,0.000865099,7.32E-05,0.000795525
3.33E-07,0.000759511,6.13E-05,0.000876862
-2.67E-08,0.000843269,5.05E-05,0.000964843
-1.13E-07,0.000759667,6.76E-05,0.000812132
8.98E-07,0.000764037,6.84E-05,0.000788424
8.82E-07,0.000768936,6.07E-05,0.000893281
-1.41E-06,0.000822438,5.18E-05,0.000806894
-1.03E-06,0.000916574,7.46E-05,0.000975236
5.70E-07,0.000652037,6.96E-05,0.000941072
-1.46E-06,0.000749374,7.08E-05,0.000844916
-1.21E-06,0.000860469,6.80E-05,0.000732102
-3.23E-06,0.000738062,7.89E-05,0.000928163
2.33E-06,0.00071882,6.05E-05,0.00079495
-1.72E-06,0.000763365,6.53E-05,0.000738005
3.39E-07,0.000774964,6.02E-05,0.000792325
-5.62E-07,0.00082698,6.34E-05,0.000886582
-7.78E-07,0.000794577,5.75E-05,0.000869958
7.38E-07,0.000813865,5.67E-05,0.000814958
3.22E-07,0.000898647,5.79E-05,0.000904209
-6.94E-08,0.000831848,6.57E-05,0.000791333
-1.31E-06,0.00077137,5.23E-05,0.000827125
3.14E-06,0.000769268,7.31E-05,0.000749719
9.69E-07,0.000647389,6.60E-05,0.000708622
-2.04E-06,0.000760693,6.72E-05,0.000861237
4.15E-07,0.000915243,5.57E-05,0.000764375
-1.77E-06,0.000794173,4.69E-05,0.000833858
-8.34E-07,0.000770186,6.27E-05,0.000777243
2.55E-07,0.000799734,5.88E-05,0.000890327
-6.13E-07,0.000755099,6.32E-05,0.000848047
-1.90E-07,0.000714189,6.80E-05,0.000796709
-3.22E-07,0.000914143,5.44E-05,0.000947271
-1.76E-07,0.000866395,6.17E-05,0.000944084
1.32E-06,0.000833151,6.67E-05,0.000766246
-9.91E-07,0.000805204,5.69E-05,0.000896755
1.17E-06,0.000910538,5.44E-05,0.000920034
8.57E-08,0.000768228,6.44E-05,0.000828283
-2.64E-06,0.00088553,5.78E-05,0.000835678
6.94E-07,0.000918195,7.18E-05,0.000869732
7.50E-09,0.000814796,5.88E-05,0.000903476
1.02E-06,0.000649799,6.50E-05,0.00091456
2.99E-06,0.000834259,5.23E-05,0.000876039
-1.87E-06,0.000696344,5.98E-05,0.000853697
-1.36E-06,0.000822347,7.76E-05,0.000903787
-1.80E-06,0.000768884,5.21E-05,0.000892605
2.59E-06,0.000837476,5.45E-05,0.000945161
-2.33E-06,0.000801345,4.78E-05,0.000985526
9.49E-07,0.000754583,6.19E-05,0.000809517
8.45E-07,0.000792893,7.70E-05,0.000807899
-2.80E-07,0.00080627,5.48E-05,0.000928291
7.79E-07,0.000921321,6.58E-05,0.000885609
3.85E-07,0.000756703,7.15E-05,0.000847319
1.04E-06,0.000767196,6.78E-05,0.000921235
-2.47E-07,0.000808276,6.63E-05,0.001035674
-9.29E-07,0.000858193,5.25E-05,0.0009091
-3.75E-07,0.00079071,5.89E-05,0.000853794
1.10E-06,0.0008657,4.53E-05,0.000942524
3.34E-07,0.000841443,5.94E-05,0.000928123
-2.52E-07,0.000891034,7.44E-05,0.000885518
-5.79E-07,0.000803032,5.79E-05,0.000848636
-3.31E-07,0.000800415,6.66E-05,0.000902584
1.36E-07,0.000827601,6.83E-05,0.000807669
5.35E-07,0.000749305,5.75E-05,0.000800118
1.49E-06,0.000719853,5.20E-05,0.000816164
1.56E-06,0.000789326,6.55E-05,0.00087018
-2.06E-06,0.000766981,5.82E-05,0.000820147
-2.87E-07,0.000750319,5.01E-05,0.000833798
8.41E-07,0.000905192,7.47E-05,0.000824861
3.17E-06,0.000883358,8.02E-05,0.000887967
3.82E-07,0.000925874,6.40E-05,0.000806677
2.02E-06,0.000821191,6.38E-05,0.000879
3.85E-07,0.000902069,7.65E-05,0.000906401
2.45E-07,0.000820996,6.93E-05,0.000893763
3.07E-07,0.000795492,5.63E-05,0.00091463
-2.98E-07,0.000836537,6.33E-05,0.000885525
4.68E-07,0.000734278,6.64E-05,0.000813476
2.47E-06,0.000979662,6.74E-05,0.000833468
-2.37E-08,0.000718096,5.91E-05,0.000877471
-1.06E-06,0.000720672,4.86E-05,0.000887421
-2.20E-06,0.000914751,5.63E-05,0.000878384
1.93E-07,0.000749326,6.55E-05,0.000816265
3.95E-08,0.000820091,4.53E-05,0.000880122
-3.67E-07,0.000847446,6.63E-05,0.000783766
-1.65E-06,0.000818196,6.49E-05,0.000934872
-8.28E-07,0.000905214,7.89E-05,0.000852859
-8.01E-07,0.000739593,6.49E-05,0.00088125
-1.29E-07,0.000701031,6.26E-05,0.00088784
-1.83E-06,0.000780727,6.87E-05,0.000798889
-2.24E-07,0.000776299,6.69E-05,0.000831241
3.46E-08,0.000854489,7.66E-05,0.000967687
8.69E-07,0.000821932,5.34E-05,0.000879202
-1.65E-06,0.000734344,6.15E-05,0.000812411
2.08E-06,0.000751549,5.95E-05,0.000748285
-1.45E-06,0.000768358,6.81E-05,0.000843333
2.88E-07,0.000695498,7.51E-05,0.000907851
-1.61E-07,0.00072553,5.60E-05,0.000805292
-4.25E-07,0.000735693,5.17E-05,0.000772758
-1.67E-06,0.00078044,5.81E-05,0.000783877
2.48E-06,0.000896827,7.40E-05,0.000830555
6.96E-07,0.000761811,6.77E-05,0.000762125
-9.14E-08,0.000864689,5.65E-05,0.000802832
2.92E-07,0.000770083,7.16E-05,0.000946701
9.47E-07,0.000695388,7.91E-05,0.000835528
-2.76E-07,0.000871646,4.72E-05,0.000939249
2.21E-07,0.000714526,6.52E-05,0.00086333
2.11E-07,0.000790041,5.41E-05,0.00091605
-9.86E-07,0.000777241,5.76E-05,0.001080583
1.21E-06,0.000690119,5.25E-05,0.000951196
2.87E-06,0.000738274,5.70E-05,0.00085526
-5.85E-07,0.000825824,6.61E-05,0.000803543
-1.67E-06,0.00070694,6.64E-05,0.000869903
-6.38E-07,0.000821379,5.77E-05,0.00083453
6.78E-07,0.000849846,6.31E-05,0.000920763
-3.98E-07,0.000713836,5.76E-05,0.000922178
-9.07E-07,0.00084907,8.16E-05,0.000849302
1.35E-06,0.000805529,6.42E-05,0.000834462
1.46E-06,0.000799821,5.68E-05,0.000840207
-1.28E-06,0.000731308,5.83E-05,0.000785409
-3.26E-07,0.000781793,7.55E-05,0.000824342
-3.34E-07,0.000903998,6.85E-05,0.000862586
1.32E-06,0.000832946,6.13E-05,0.000980814
-2.78E-07,0.000751769,6.90E-05,0.000817545
-3.33E-07,0.000833328,6.65E-05,0.000803033
4.98E-07,0.000854214,6.95E-05,0.000830777
-3.56E-07,0.000723779,6.46E-05,0.000790815
2.27E-06,0.000804289,7.25E-05,0.00090863
1.71E-07,0.000887878,5.92E-05,0.000885097
-2.34E-07,0.000829638,5.57E-05,0.000887263
-5.67E-07,0.000865874,6.58E-05,0.000833003
-1.47E-06,0.000744597,7.46E-05,0.000851596
-5.43E-07,0.000776897,8.38E-05,0.000850844
3.24E-07,0.000816705,4.66E-05,0.000954769
-2.02E-06,0.000857956,7.06E-05,0.000855022
8.25E-07,0.000677236,7.52E-05,0.000799856
-1.02E-06,0.000863663,6.30E-05,0.000879799
2.57E-06,0.000903635,6.18E-05,0.000936693
1.96E-06,0.000775172,6.45E-05,0.000786603
-1.54E-06,0.000827754,6.98E-05,0.000880583
-1.73E-07,0.000866433,5.91E-05,0.000843492
1.15E-06,0.000759284,7.79E-05,0.000901733
-2.31E-07,0.000747587,7.44E-05,0.000846759
2.86E-07,0.000800201,6.68E-05,0.00082805
-2.80E-07,0.000922004,5.62E-05,0.000796319
-1.45E-06,0.000801003,6.03E-05,0.000845304
4.69E-07,0.000878842,6.18E-05,0.000812222
1.27E-06,0.000838526,6.57E-05,0.001021691
5.00E-07,0.000814738,8.12E-05,0.000962535
-8.28E-07,0.000930365,6.14E-05,0.000858146
-3.80E-07,0.000790647,5.48E-05,0.000779312
1.20E-06,0.000805099,6.88E-05,0.000824024
5.18E-06,0.000764431,7.17E-05,0.000816263
-4.45E-07,0.000738657,5.96E-05,0.000920989
-1.08E-06,0.000719273,5.85E-05,0.000898477
-5.62E-07,0.000780589,6.91E-05,0.000873928
-7.01E-07,0.000806072,6.19E-05,0.000852907
-1.13E-07,0.000716594,5.76E-05,0.000749345
1.99E-06,0.000764901,6.10E-05,0.000782383
-2.96E-06,0.00081545,6.24E-05,0.000972934
-2.57E-07,0.000719478,6.21E-05,0.000890373
2.04E-07,0.000827695,5.92E-05,0.000926155
-1.01E-06,0.000818509,4.70E-05,0.000828242
1.42E-06,0.000879993,6.17E-05,0.000767081
2.22E-06,0.000758862,4.64E-05,0.00092878
-6.08E-06,0.000840113,7.24E-05,0.000813699
1.89E-07,0.000822257,6.20E-05,0.000913385
-2.29E-06,0.000832836,5.70E-05,0.000911755
2.73E-07,0.000748155,6.33E-05,0.000947409
7.74E-07,0.000673513,7.79E-05,0.000874503
-8.90E-07,0.000912337,6.85E-05,0.000853898
-4.95E-08,0.000790038,5.52E-05,0.000930526
8.01E-07,0.000866474,5.65E-05,0.00083937
-1.63E-06,0.000832399,6.55E-05,0.000925318
-5.11E-06,0.000837202,6.71E-05,0.000901093
7.66E-07,0.000880546,7.18E-05,0.000950502
1.45E-06,0.000749766,6.30E-05,0.000811193
9.85E-07,0.000710612,4.96E-05,0.000867299
1.44E-06,0.000810771,5.52E-05,0.000861484
1.29E-06,0.000922109,6.82E-05,0.000960064
-1.62E-06,0.000773516,5.53E-05,0.000844522
2.30E-08,0.000922318,5.02E-05,0.00080426
2.27E-06,0.000900716,6.23E-05,0.000949367
-1.07E-06,0.000792034,7.07E-05,0.000872675
7.77E-07,0.000838772,5.50E-05,0.000875152
2.80E-07,0.000859492,6.42E-05,0.000895177
1.45E-06,0.000841458,8.77E-05,0.000933578
-8.56E-07,0.000779265,6.04E-05,0.000837924
-2.44E-07,0.000937871,4.67E-05,0.000957963
1.43E-06,0.000794698,5.89E-05,0.000831155
2.41E-07,0.000811426,5.19E-05,0.000882707
-6.69E-07,0.000785598,7.14E-05,0.000891335
-6.44E-07,0.000804912,6.21E-05,0.000719043
-7.50E-07,0.000909736,6.69E-05,0.000762699
-9.09E-07,0.000796498,6.69E-05,0.00081565
7.77E-07,0.000898511,6.39E-05,0.000902625
1.77E-06,0.000859806,5.62E-05,0.000827684
-2.98E-06,0.000779252,6.35E-05,0.000864104
9.83E-08,0.000801685,5.95E-05,0.000900969
-1.18E-06,0.000718246,7.05E-05,0.000946687
1.43E-06,0.000810073,5.81E-05,0.000778206
-1.72E-06,0.000738318,6.88E-05,0.000897613
1.68E-06,0.00083347,5.77E-05,0.000756078
-1.64E-06,0.000810175,5.84E-05,0.000969188
8.60E-07,0.000734364,6.19E-05,0.000855527
-6.13E-07,0.00074653,5.55E-05,0.000879159
4.96E-07,0.000769026,6.33E-05,0.000883866
-7.91E-07,0.000703384,6.78E-05,0.000805026
1.34E-07,0.000741097,6.23E-05,0.000790466
3.07E-07,0.000797216,6.58E-05,0.000875531
5.15E-08,0.000700581,7.37E-05,0.00091767
7.01E-07,0.000843271,6.44E-05,0.000925927
-1.79E-06,0.000775659,5.41E-05,0.000888328
-1.40E-06,0.00078919,7.13E-05,0.000778561
-3.62E-07,0.000785822,8.31E-05,0.000857786
2.30E-06,0.000820961,5.02E-05,0.000856318
-1.83E-06,0.000832299,6.59E-05,0.000837769
3.41E-06,0.000816826,5.17E-05,0.000804867
-1.42E-06,0.000946783,7.12E-05,0.000874623
-3.28E-07,0.000773933,5.77E-05,0.000879048
-1.04E-06,0.00081651,6.83E-05,0.000840551
3.23E-06,0.000811461,5.31E-05,0.000894876
-1.56E-07,0.000813438,6.62E-05,0.000865492
-5.80E-07,0.000771836,6.83E-05,0.000926953
1.33E-06,0.000833708,6.51E-05,0.000963412
-4.61E-06,0.000820314,6.76E-05,0.000851581
-1.35E-06,0.000704502,5.79E-05,0.000768642
-9.63E-07,0.000886911,6.65E-05,0.000850263
-1.49E-06,0.000709441,6.36E-05,0.000882113
-9.00E-07,0.000817361,4.85E-05,0.00073836
-1.66E-06,0.000768271,5.17E-05,0.000791203
-9.84E-08,0.000864389,7.00E-05,0.000869992
7.75E-08,0.000746664,6.94E-05,0.000819354
7.46E-07,0.000759872,4.59E-05,0.000824106
5.96E-07,0.000755323,5.85E-05,0.000748371
2.95E-06,0.000777928,8.18E-05,0.000967176
-2.38E-07,0.000880927,6.91E-05,0.000897982
-7.42E-07,0.000841403,6.20E-05,0.0009513
1.29E-06,0.000790577,6.09E-05,0.000988
1.09E-06,0.000822502,6.39E-05,0.000803154
1.11E-06,0.000831031,6.04E-05,0.000906695
5.28E-07,0.000915684,7.65E-05,0.000862822
-3.49E-07,0.00078105,6.22E-05,0.000935319
1.77E-06,0.000856584,6.95E-05,0.000935975
-3.25E-07,0.000748744,5.71E-05,0.000806472
